,season_id,team_name_home,game_id,game_date,matchup_home,wl_home,team_name_away,MVP_in_roster_share_1yr_home,MVP_in_roster_share_2yr_home,MVP_in_roster_share_3yr_home,MVP_in_roster_share_1yr_away,MVP_in_roster_share_2yr_away,MVP_in_roster_share_3yr_away,Team_all_stars_home,Team_all_stars_away
0,22022.0,CHA,22201015.0,2023/3/12,CHA vs. CLE,L,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,22022.0,DEN,22201014.0,2023/3/12,DEN vs. BKN,L,BKN,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,22022.0,LAL,22201019.0,2023/3/12,LAL vs. NYK,L,NYK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3,22022.0,NOP,22201017.0,2023/3/12,NOP vs. POR,W,POR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4,22022.0,PHI,22201016.0,2023/3/12,PHI vs. WAS,W,WAS,0.706,0.58,0.363,0.0,0.0,0.0,0.0,0.0
5,22022.0,SAS,22201018.0,2023/3/12,SAS vs. OKC,L,OKC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,22022.0,ATL,22200214.0,2022/11/16,ATL vs. BOS,L,BOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7,22022.0,CHA,22201005.0,2023/3/11,CHA vs. UTH,L,UTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,22022.0,DET,22201006.0,2023/3/11,DET vs. IND,L,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,22022.0,GSW,22201012.0,2023/3/11,GSW vs. MIL,W,MIL,0.0,0.449,0.0,0.595,0.345,0.952,1.0,2.0
10,22022.0,HOU,22201009.0,2023/3/11,HOU vs. CHI,L,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,22022.0,LAC,22201004.0,2023/3/11,LAC vs. NYK,W,NYK,0.0,0.0,0.166,0.0,0.0,0.0,1.0,1.0
12,22022.0,MEM,22201010.0,2023/3/11,MEM vs. DAL,W,DAL,0.0,0.0,0.0,0.146,0.0,0.0,2.0,2.0
13,22022.0,NOP,22201011.0,2023/3/11,NOP vs. OKC,L,OKC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14,22022.0,ORL,22201007.0,2023/3/11,ORL vs. MIA,W,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,22022.0,PHX,22201013.0,2023/3/11,PHX vs. SAC,L,SAC,0.216,0.0,0.0,0.0,0.0,0.0,1.0,2.0
16,22022.0,LAL,22201003.0,2023/3/10,LAL vs. TOR,W,TOR,0.0,0.0,0.746,0.0,0.0,0.0,1.0,1.0
17,22022.0,MIA,22201000.0,2023/3/10,MIA vs. CLE,W,CLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18,22022.0,MIN,22201001.0,2023/3/10,MIN vs. BKN,L,BKN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,22022.0,PHI,22200998.0,2023/3/10,PHI vs. POR,W,POR,0.706,0.58,0.363,0.0,0.0,0.0,0.0,1.0
20,22022.0,SAS,22201002.0,2023/3/10,SAS vs. DEN,W,DEN,0.0,0.0,0.0,0.875,0.961,0.0,0.0,1.0
21,22022.0,DET,22200992.0,2023/3/9,DET vs. CHA,L,CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22022.0,IND,22200993.0,2023/3/9,IND vs. HOU,W,HOU,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,22022.0,MEM,22200996.0,2023/3/9,MEM vs. GSW,W,GSW,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
24,22022.0,MIL,22200995.0,2023/3/9,MIL vs. BKN,W,BKN,0.0,0.0,0.0,0.0,0.449,0.0,2.0,0.0
25,22022.0,ORL,22200994.0,2023/3/9,ORL vs. UTH,L,UTH,0.595,0.345,0.952,0.0,0.0,0.0,0.0,1.0
26,22022.0,SAC,22200997.0,2023/3/9,SAC vs. NYK,W,NYK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
27,22022.0,BOS,22200986.0,2023/3/8,BOS vs. POR,W,POR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
28,22022.0,DEN,22200989.0,2023/3/8,DEN vs. CHI,L,CHI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
29,22022.0,LAC,22200991.0,2023/3/8,LAC vs. TOR,W,TOR,0.875,0.0,0.0,0.0,0.0,0.0,1.0,1.0
30,22022.0,MIA,22200987.0,2023/3/8,MIA vs. CLE,L,CLE,0.0,0.0,0.166,0.0,0.0,0.0,1.0,1.0
31,22022.0,NOP,22200988.0,2023/3/8,NOP vs. DAL,W,DAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
32,22022.0,PHX,22200990.0,2023/3/8,PHX vs. OKC,W,OKC,0.0,0.0,0.0,0.146,0.0,0.198,1.0,1.0
33,22022.0,DAL,22200983.0,2023/3/7,DAL vs. UTH,W,UTH,0.216,0.0,0.0,0.0,0.0,0.0,2.0,1.0
34,22022.0,DET,22200769.0,2023/3/7,DET vs. WAS,L,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,22022.0,HOU,22200981.0,2023/3/7,HOU vs. BKN,L,BKN,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,22022.0,LAL,22200984.0,2023/3/7,LAL vs. MEM,W,MEM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
37,22022.0,MIN,22200980.0,2023/3/7,MIN vs. PHI,L,PHI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38,22022.0,NYK,22200979.0,2023/3/7,NYK vs. CHA,L,CHA,0.0,0.0,0.746,0.0,0.0,0.0,1.0,0.0
39,22022.0,OKC,22200982.0,2023/3/7,OKC vs. GSW,W,GSW,0.0,0.0,0.0,0.706,0.58,0.363,1.0,1.0
40,22022.0,ORL,22200978.0,2023/3/7,ORL vs. MIL,L,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
41,22022.0,CLE,22200971.0,2023/3/6,CLE vs. BOS,W,BOS,0.0,0.0,0.0,0.0,0.449,0.0,1.0,2.0
42,22022.0,DEN,22200975.0,2023/3/6,DEN vs. TOR,W,TOR,0.0,0.0,0.0,0.595,0.345,0.952,1.0,1.0
43,22022.0,DET,22200977.0,2023/3/6,DET vs. POR,L,POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,22022.0,IND,22200972.0,2023/3/6,IND vs. PHI,L,PHI,0.875,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45,22022.0,SAC,22200976.0,2023/3/6,SAC vs. NOP,W,NOP,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
46,22022.0,BOS,22200969.0,2023/3/5,BOS vs. NYK,,NYK,0.0,0.0,0.0,0.706,0.58,0.363,2.0,1.0
47,22022.0,BKN,22200965.0,2023/3/5,BKN vs. CHA,,CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,22022.0,CHI,22200963.0,2023/3/5,CHI vs. IND,L,IND,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
49,22022.0,DAL,22200962.0,2023/3/5,DAL vs. PHX,L,PHX,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
50,22022.0,HOU,22200967.0,2023/3/5,HOU vs. SAS,,SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,22022.0,LAL,22200964.0,2023/3/5,LAL vs. GSW,W,GSW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52,22022.0,OKC,22200968.0,2023/3/5,OKC vs. UTH,,UTH,0.146,0.0,0.198,0.216,0.138,0.0,1.0,1.0
53,22022.0,ORL,22200966.0,2023/3/5,ORL vs. POR,,POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,22022.0,WAS,22200973.0,2023/3/5,WAS vs. MIL,,MIL,0.0,0.0,0.746,0.0,0.449,0.0,0.0,2.0
55,22022.0,CLE,22200957.0,2023/3/4,CLE vs. DET,W,DET,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,22022.0,MIL,22200960.0,2023/3/4,MIL vs. PHI,L,PHI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
57,22022.0,SAC,22200961.0,2023/3/4,SAC vs. MIN,L,MIN,0.0,0.0,0.0,0.595,0.345,0.952,2.0,1.0
58,22022.0,SAS,22200959.0,2023/3/4,SAS vs. HOU,L,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,22022.0,WAS,22200956.0,2023/3/4,WAS vs. TOR,L,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,22022.0,ATL,22201008.0,2023/3/11,ATL vs. BOS,L,BOS,0.595,0.345,0.952,0.706,0.58,0.363,0.0,2.0
61,22022.0,BOS,22200948.0,2023/3/3,BOS vs. BKN,L,BKN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
62,22022.0,CHA,22200946.0,2023/3/3,CHA vs. ORL,L,ORL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,22022.0,CHI,22200950.0,2023/3/3,CHI vs. PHX,L,PHX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
64,22022.0,DEN,22200952.0,2023/3/3,DEN vs. MEM,W,MEM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
65,22022.0,GSW,22200953.0,2023/3/3,GSW vs. NOP,W,NOP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
66,22022.0,LAL,22200955.0,2023/3/3,LAL vs. MIN,L,MIN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
67,22022.0,MIA,22200949.0,2023/3/3,MIA vs. NYK,L,NYK,0.0,0.0,0.0,0.216,0.138,0.0,1.0,1.0
68,22022.0,OKC,22200951.0,2023/3/3,OKC vs. UTH,W,UTH,0.875,0.0,0.0,0.0,0.0,0.0,1.0,1.0
69,22022.0,SAC,22200954.0,2023/3/3,SAC vs. LAC,W,LAC,0.0,0.449,0.0,0.0,0.0,0.0,2.0,1.0
70,22022.0,DAL,22200943.0,2023/3/2,DAL vs. PHI,W,PHI,0.0,0.0,0.746,0.0,0.0,0.0,2.0,1.0
71,22022.0,GSW,22200945.0,2023/3/2,GSW vs. LAC,W,LAC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
72,22022.0,SAS,22200944.0,2023/3/2,SAS vs. IND,W,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73,22022.0,WAS,22200942.0,2023/3/2,WAS vs. TOR,W,TOR,0.0,0.0,0.0,0.0,0.0,0.166,0.0,1.0
74,22022.0,BOS,22200935.0,2023/3/1,BOS vs. CLE,W,CLE,0.146,0.0,0.198,0.706,0.58,0.363,2.0,1.0
75,22022.0,CHA,22200933.0,2023/3/1,CHA vs. PHX,L,PHX,0.0,0.449,0.0,0.0,0.0,0.166,0.0,1.0
76,22022.0,DET,22200934.0,2023/3/1,DET vs. CHI,L,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,22022.0,HOU,22200938.0,2023/3/1,HOU vs. MEM,L,MEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
78,22022.0,MIA,22200936.0,2023/3/1,MIA vs. PHI,L,PHI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
79,22022.0,MIL,22200939.0,2023/3/1,MIL vs. ORL,W,ORL,0.0,0.0,0.0,0.216,0.138,0.0,2.0,0.0
80,22022.0,NYK,22200937.0,2023/3/1,NYK vs. BKN,W,BKN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
81,22022.0,OKC,22200940.0,2023/3/1,OKC vs. LAL,L,LAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
82,22022.0,POR,22200941.0,2023/3/1,POR vs. NOP,L,NOP,0.0,0.0,0.0,0.706,0.58,0.363,1.0,1.0
83,22022.0,ATL,22200005.0,2022/10/19,ATL vs. HOU,W,HOU,0.595,0.345,0.952,0.0,0.0,0.0,0.0,0.0
84,22022.0,BKN,22200924.0,2023/2/28,BKN vs. MIL,L,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
85,22022.0,DAL,22200929.0,2023/2/28,DAL vs. IND,L,IND,0.0,0.0,0.0,0.0,0.0,0.746,2.0,1.0
86,22022.0,GSW,22200931.0,2023/2/28,GSW vs. POR,W,POR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
87,22022.0,HOU,22200926.0,2023/2/28,HOU vs. DEN,L,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88,22022.0,LAC,22200932.0,2023/2/28,LAC vs. MIN,L,MIN,0.0,0.0,0.0,0.595,0.345,0.952,1.0,1.0
89,22022.0,MEM,22200927.0,2023/2/28,MEM vs. LAL,W,LAL,0.146,0.0,0.198,0.0,0.0,0.0,2.0,1.0
90,22022.0,OKC,22200928.0,2023/2/28,OKC vs. SAC,L,SAC,0.0,0.449,0.0,0.0,0.0,0.0,1.0,2.0
91,22022.0,TOR,22200925.0,2023/2/28,TOR vs. CHI,W,CHI,0.0,0.0,0.0,0.875,0.961,0.0,1.0,1.0
92,22022.0,UTH,22200930.0,2023/2/28,UTH vs. SAS,L,SAS,0.0,0.0,0.166,0.0,0.0,0.0,1.0,0.0
93,22022.0,CHA,22200919.0,2023/2/27,CHA vs. DET,W,DET,0.0,0.0,0.0,0.0,0.0,0.746,0.0,0.0
94,22022.0,NOP,22200922.0,2023/2/27,NOP vs. ORL,L,ORL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
95,22022.0,NYK,22200921.0,2023/2/27,NYK vs. BOS,W,BOS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
96,22022.0,PHI,22200920.0,2023/2/27,PHI vs. MIA,L,MIA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
97,22022.0,ATL,22200020.0,2022/10/21,ATL vs. ORL,W,ORL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,22022.0,CHI,22200912.0,2023/2/26,CHI vs. WAS,W,WAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
99,22022.0,CLE,22200914.0,2023/2/26,CLE vs. TOR,W,TOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
100,22022.0,DAL,22200913.0,2023/2/26,DAL vs. LAL,L,LAL,0.706,0.58,0.363,0.0,0.0,0.0,2.0,1.0
101,22022.0,DEN,22200918.0,2023/2/26,DEN vs. LAC,W,LAC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
102,22022.0,GSW,22200916.0,2023/2/26,GSW vs. MIN,W,MIN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
103,22022.0,MIL,22200910.0,2023/2/26,MIL vs. PHX,W,PHX,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
104,22022.0,OKC,22200915.0,2023/2/26,OKC vs. SAC,L,SAC,0.146,0.0,0.198,0.0,0.0,0.746,1.0,2.0
105,22022.0,POR,22200917.0,2023/2/26,POR vs. HOU,W,HOU,0.875,0.0,0.0,0.0,0.0,0.166,1.0,0.0
106,22022.0,CHA,22200904.0,2023/2/25,CHA vs. MIA,W,MIA,0.0,0.449,0.0,0.0,0.0,0.0,0.0,1.0
107,22022.0,DET,22200903.0,2023/2/25,DET vs. TOR,L,TOR,0.595,0.345,0.952,0.216,0.138,0.0,0.0,1.0
108,22022.0,MEM,22200907.0,2023/2/25,MEM vs. DEN,W,DEN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
109,22022.0,NYK,22200906.0,2023/2/25,NYK vs. NOP,W,NOP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
110,22022.0,ORL,22200905.0,2023/2/25,ORL vs. IND,L,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111,22022.0,PHI,22200908.0,2023/2/25,PHI vs. BOS,L,BOS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
112,22022.0,UTH,22200909.0,2023/2/25,UTH vs. SAS,W,SAS,0.0,0.0,0.0,0.875,0.961,0.0,1.0,0.0
113,22022.0,ATL,22200038.0,2022/10/23,ATL vs. CHA,L,CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,22022.0,CHI,22200900.0,2023/2/24,CHI vs. BKN,W,BKN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
115,22022.0,GSW,22200901.0,2023/2/24,GSW vs. HOU,W,HOU,0.706,0.58,0.363,0.0,0.0,0.0,1.0,0.0
116,22022.0,LAC,22200902.0,2023/2/24,LAC vs. SAC,L,SAC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
117,22022.0,MIL,22200897.0,2023/2/24,MIL vs. MIA,W,MIA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
118,22022.0,MIN,22200898.0,2023/2/24,MIN vs. CHA,L,CHA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
119,22022.0,PHX,22200899.0,2023/2/24,PHX vs. OKC,W,OKC,0.0,0.449,0.0,0.0,0.0,0.0,1.0,1.0
120,22022.0,WAS,22200895.0,2023/2/24,WAS vs. NYK,L,NYK,0.0,0.0,0.166,0.0,0.0,0.0,0.0,1.0
121,22022.0,CLE,22200886.0,2023/2/23,CLE vs. DEN,L,DEN,0.595,0.345,0.952,0.0,0.0,0.0,1.0,1.0
122,22022.0,DAL,22200891.0,2023/2/23,DAL vs. SAS,W,SAS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
123,22022.0,IND,22200887.0,2023/2/23,IND vs. BOS,L,BOS,0.216,0.138,0.0,0.0,0.0,0.0,1.0,2.0
124,22022.0,LAL,22200893.0,2023/2/23,LAL vs. GSW,W,GSW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
125,22022.0,ORL,22200888.0,2023/2/23,ORL vs. DET,W,DET,0.0,0.0,0.0,0.875,0.961,0.0,0.0,0.0
126,22022.0,PHI,22200889.0,2023/2/23,PHI vs. MEM,W,MEM,0.146,0.0,0.198,0.0,0.0,0.0,1.0,2.0
127,22022.0,SAC,22200894.0,2023/2/23,SAC vs. POR,W,POR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
128,22022.0,TOR,22200890.0,2023/2/23,TOR vs. NOP,W,NOP,0.0,0.0,0.746,0.0,0.449,0.0,1.0,1.0
129,22022.0,UTH,22200892.0,2023/2/23,UTH vs. OKC,W,OKC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
130,22022.0,CHI,22200883.0,2023/2/16,CHI vs. MIL,L,MIL,0.706,0.58,0.363,0.0,0.0,0.0,1.0,2.0
131,22022.0,MIN,22200884.0,2023/2/16,MIN vs. WAS,L,WAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
132,22022.0,PHX,22200885.0,2023/2/16,PHX vs. LAC,L,LAC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
133,22022.0,ATL,22200134.0,2022/11/5,ATL vs. NOP,W,NOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
134,22022.0,BOS,22200877.0,2023/2/15,BOS vs. DET,W,DET,0.0,0.0,0.0,0.595,0.345,0.952,2.0,0.0
135,22022.0,BKN,22200878.0,2023/2/15,BKN vs. MIA,W,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
136,22022.0,CHA,22200873.0,2023/2/15,CHA vs. SAS,W,SAS,0.216,0.138,0.0,0.0,0.0,0.166,0.0,0.0
137,22022.0,DEN,22200881.0,2023/2/15,DEN vs. DAL,W,DAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
138,22022.0,IND,22200874.0,2023/2/15,IND vs. CHI,W,CHI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
139,22022.0,LAL,22200882.0,2023/2/15,LAL vs. NOP,W,NOP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
140,22022.0,MEM,22200879.0,2023/2/15,MEM vs. UTH,W,UTH,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
141,22022.0,OKC,22200880.0,2023/2/15,OKC vs. HOU,W,HOU,0.875,0.0,0.0,0.146,0.0,0.198,1.0,0.0
142,22022.0,PHI,22200875.0,2023/2/15,PHI vs. CLE,W,CLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
143,22022.0,LAC,22200871.0,2023/2/14,LAC vs. GSW,W,GSW,0.0,0.0,0.746,0.0,0.0,0.0,1.0,1.0
144,22022.0,MIL,22200869.0,2023/2/14,MIL vs. BOS,W,BOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
145,22022.0,PHX,22200870.0,2023/2/14,PHX vs. SAC,W,SAC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
146,22022.0,POR,22200872.0,2023/2/14,POR vs. WAS,L,WAS,0.706,0.58,0.363,0.0,0.0,0.0,1.0,0.0
147,22022.0,TOR,22200868.0,2023/2/14,TOR vs. ORL,W,ORL,0.0,0.0,0.166,0.0,0.449,0.0,1.0,0.0
148,22022.0,CHI,22200863.0,2023/2/13,CHI vs. ORL,L,ORL,0.595,0.345,0.952,0.0,0.0,0.0,1.0,0.0
149,22022.0,CLE,22200858.0,2023/2/13,CLE vs. SAS,W,SAS,0.216,0.138,0.0,0.0,0.0,0.0,1.0,0.0
150,22022.0,DAL,22200865.0,2023/2/13,DAL vs. MIN,L,MIN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
151,22022.0,GSW,22200866.0,2023/2/13,GSW vs. WAS,W,WAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
152,22022.0,IND,22200859.0,2023/2/13,IND vs. UTH,L,UTH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
153,22022.0,MIA,22200861.0,2023/2/13,MIA vs. DEN,L,DEN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
154,22022.0,NYK,22200862.0,2023/2/13,NYK vs. BKN,W,BKN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
155,22022.0,OKC,22200864.0,2023/2/13,OKC vs. NOP,L,NOP,0.146,0.0,0.198,0.0,0.0,0.0,1.0,1.0
156,22022.0,PHI,22200860.0,2023/2/13,PHI vs. HOU,W,HOU,0.0,0.449,0.0,0.0,0.0,0.0,1.0,0.0
157,22022.0,POR,22200867.0,2023/2/13,POR vs. LAL,W,LAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
158,22022.0,BOS,22200855.0,2023/2/12,BOS vs. MEM,W,MEM,0.0,0.0,0.0,0.875,0.961,0.0,2.0,2.0
159,22022.0,TOR,22200856.0,2023/2/12,TOR vs. DET,W,DET,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
160,22022.0,ATL,22200149.0,2022/11/7,ATL vs. MIL,W,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
161,22022.0,BKN,22200846.0,2023/2/11,BKN vs. PHI,L,PHI,0.706,0.58,0.363,0.0,0.0,0.0,0.0,1.0
162,22022.0,CHA,22200847.0,2023/2/11,CHA vs. DEN,L,DEN,0.0,0.0,0.0,0.0,0.0,0.746,0.0,1.0
163,22022.0,CLE,22200852.0,2023/2/11,CLE vs. CHI,W,CHI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
164,22022.0,GSW,22200853.0,2023/2/11,GSW vs. LAL,L,LAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
165,22022.0,NYK,22200851.0,2023/2/11,NYK vs. UTH,W,UTH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
166,22022.0,ORL,22200848.0,2023/2/11,ORL vs. MIA,L,MIA,0.0,0.0,0.0,0.706,0.58,0.363,0.0,1.0
167,22022.0,SAC,22200854.0,2023/2/11,SAC vs. DAL,W,DAL,0.0,0.0,0.0,0.875,0.961,0.0,2.0,2.0
168,22022.0,WAS,22200849.0,2023/2/11,WAS vs. IND,W,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
169,22022.0,BOS,22200838.0,2023/2/10,BOS vs. CHA,W,CHA,0.0,0.449,0.0,0.0,0.0,0.746,2.0,0.0
170,22022.0,DET,22200835.0,2023/2/10,DET vs. SAS,W,SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,22022.0,IND,22200836.0,2023/2/10,IND vs. PHX,L,PHX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
172,22022.0,LAC,22200845.0,2023/2/10,LAC vs. MIL,L,MIL,0.0,0.0,0.0,0.146,0.0,0.198,1.0,2.0
173,22022.0,MEM,22200841.0,2023/2/10,MEM vs. MIN,W,MIN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
174,22022.0,MIA,22200840.0,2023/2/10,MIA vs. HOU,W,HOU,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
175,22022.0,NOP,22200842.0,2023/2/10,NOP vs. CLE,L,CLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
176,22022.0,PHI,22200837.0,2023/2/10,PHI vs. NYK,W,NYK,0.0,0.0,0.0,0.216,0.138,0.0,1.0,1.0
177,22022.0,POR,22200843.0,2023/2/10,POR vs. OKC,L,OKC,0.0,0.0,0.166,0.595,0.345,0.952,1.0,1.0
178,22022.0,SAC,22200844.0,2023/2/10,SAC vs. DAL,L,DAL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
179,22022.0,TOR,22200839.0,2023/2/10,TOR vs. UTH,L,UTH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
180,22022.0,ATL,22200162.0,2022/11/9,ATL vs. UTH,L,UTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
181,22022.0,BKN,22200833.0,2023/2/9,BKN vs. CHI,W,CHI,0.706,0.58,0.363,0.0,0.0,0.0,0.0,1.0
182,22022.0,LAL,22200834.0,2023/2/9,LAL vs. MIL,L,MIL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
183,22022.0,ORL,22200831.0,2023/2/9,ORL vs. DEN,W,DEN,0.0,0.0,0.0,0.146,0.0,0.198,0.0,1.0
184,22022.0,BOS,22200824.0,2023/2/8,BOS vs. PHI,W,PHI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
185,22022.0,CLE,22200822.0,2023/2/8,CLE vs. DET,W,DET,0.0,0.0,0.0,0.216,0.138,0.0,1.0,0.0
186,22022.0,HOU,22200827.0,2023/2/8,HOU vs. SAC,L,SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
187,22022.0,LAC,22200829.0,2023/2/8,LAC vs. DAL,L,DAL,0.0,0.0,0.746,0.595,0.345,0.952,1.0,2.0
188,22022.0,MIA,22200825.0,2023/2/8,MIA vs. IND,W,IND,0.0,0.0,0.0,0.875,0.961,0.0,1.0,1.0
189,22022.0,POR,22200830.0,2023/2/8,POR vs. GSW,W,GSW,0.0,0.0,0.0,0.706,0.58,0.363,1.0,1.0
190,22022.0,TOR,22200826.0,2023/2/8,TOR vs. SAS,W,SAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
191,22022.0,UTH,22200828.0,2023/2/8,UTH vs. MIN,L,MIN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
192,22022.0,WAS,22200823.0,2023/2/8,WAS vs. CHA,W,CHA,0.0,0.0,0.166,0.146,0.0,0.198,0.0,0.0
